id,prospect_id,first_name,last_name,position_group_abbreviation,stars,url,prospect_url,height,weight,verified_height,verified_weight,committed_college_name,committed_college_logo,hometown,full_name,highschool_name,recruiters_string,previous_commit_data,height_feet,height_inches,images,announcement_date,can_forecast,going_pro,city,highschool,sport,state,state_abbreviation,home_info_line,position,rivals_rating,sport_school_id,school_name,commit_date,big_commit_logo,position_abbreviation,school_commits_url,recruit_year,profile_image_url,profile_shareable_image_url,status,spotlight_video_remote,spotlight_video_provider,ordinality
257298,257298,Justice,Haynes,RB,4,https://n.rivals.com/content/prospects/2023/justice-haynes-257298,https://n.rivals.com/content/prospects/2023/justice-haynes-257298,70.0,195,True,True,Alabama,https://s.yimg.com/dh/ap/default/161101/Alabama_Crimson_Tide_300x300.png,"Buford, GA",Justice Haynes,Buford,,,5,10,"['https://images.rivals.com/image/upload/f_auto,q_auto/z3b8znycmr7ezg6irtjm', 'https://images.rivals.com/image/upload/f_auto,q_auto/j58jzge3oegweawvswou', 'https://images.rivals.com/image/upload/f_auto,q_auto/q4xqguxwtw3caecpq9n6']",,False,,Buford,Buford,Football,Georgia,GA,"Buford, GA",Running Back,6.0,73.0,Alabama,7/17/2022,https://s.yimg.com/dh/ap/default/161101/Alabama_Crimson_Tide_300x300.png,RB,https://Alabama.rivals.com/commitments/football/2023,2023,"https://images.rivals.com/image/upload/f_auto,q_auto,t_new_profile/wn2cmr96uucwphdoeouo","https://images.rivals.com/image/upload/f_auto,q_auto,t_profile_shareable_card/wn2cmr96uucwphdoeouo",verbal,video/3/13229701/61e601bc3df5b10b30fdc9a7,hudl,1
268411,268411,John,Randle Jr.,RB,4,https://n.rivals.com/content/prospects/2023/john-randle-jr-268411,https://n.rivals.com/content/prospects/2023/john-randle-jr-268411,72.0,180,,,,,"Wichita, KS",John Randle Jr.,Wichita Heights,,,6,0,[],,True,,Wichita,Wichita Heights,Football,Kansas,KS,"Wichita, KS",Running Back,5.8,,,,,RB,,2023,"https://images.rivals.com/image/upload/f_auto,q_auto,t_new_profile/xe19cv5uneyljoie1fta","https://images.rivals.com/image/upload/f_auto,q_auto,t_profile_shareable_card/xe19cv5uneyljoie1fta",undecided,video/3/12855770/619b1fd5066bbd0594983859,hudl,19
272394,272394,Kedrick,Reescano,RB,4,https://n.rivals.com/content/prospects/2023/kedrick-reescano-272394,https://n.rivals.com/content/prospects/2023/kedrick-reescano-272394,72.0,190,,,Michigan State,https://s.yimg.com/xe/i/us/sp/v/ncaaf/teams/20131113/84/300x300/mml.png,"New Caney, TX",Kedrick Reescano,New Caney,E. Reed,,6,0,"['https://images.rivals.com/image/upload/f_auto,q_auto/m8v8qrcwxq9belyvvnjz', 'https://images.rivals.com/image/upload/f_auto,q_auto/hw3xphisqxupbbrj6d1r', 'https://images.rivals.com/image/upload/f_auto,q_auto/b7ettcbnykpuqv7eoumn']",,False,,New Caney,New Caney,Football,Texas,TX,"New Caney, TX",Running Back,5.8,30.0,Michigan State,1/17/2022,https://s.yimg.com/xe/i/us/sp/v/ncaaf/teams/20131113/84/300x300/mml.png,RB,https://MichiganState.rivals.com/commitments/football/2023,2023,"https://images.rivals.com/image/upload/f_auto,q_auto,t_new_profile/wqgck0zkf7w6ed1cuw6x","https://images.rivals.com/image/upload/f_auto,q_auto,t_profile_shareable_card/wqgck0zkf7w6ed1cuw6x",verbal,video/3/13420559/613fa45fd45e6a06a405505a,hudl,8
270105,270105,A'Marion,Peterson,RB,4,https://n.rivals.com/content/prospects/2023/a-marion-peterson-270105,https://n.rivals.com/content/prospects/2023/a-marion-peterson-270105,71.0,200,True,True,USC,https://s.yimg.com/xe/i/us/sp/v/ncaaf/teams/20131113/84/300x300/uub.png,"Wichita Falls, TX",A'Marion Peterson,Hirschi,,,5,11,"['https://images.rivals.com/image/upload/f_auto,q_auto/zpv7svmnusgxxsbyew7s', 'https://images.rivals.com/image/upload/f_auto,q_auto/j17ordpzsikqbtsmdbjk']",,False,,Wichita Falls,Hirschi,Football,Texas,TX,"Wichita Falls, TX",Running Back,5.8,62.0,USC,4/24/2022,https://s.yimg.com/xe/i/us/sp/v/ncaaf/teams/20131113/84/300x300/uub.png,RB,https://USC.rivals.com/commitments/football/2023,2023,"https://images.rivals.com/image/upload/f_auto,q_auto,t_new_profile/obud79qszxumecfbcc9l","https://images.rivals.com/image/upload/f_auto,q_auto,t_profile_shareable_card/obud79qszxumecfbcc9l",verbal,video/3/13209000/614a247bbd6c1909ac4603f7,hudl,17
255849,255849,Sedrick,Irvin,RB,4,https://n.rivals.com/content/prospects/2023/sedrick-irvin-255849,https://n.rivals.com/content/prospects/2023/sedrick-irvin-255849,70.0,185,,,Stanford,https://s.yimg.com/cv/ae/default/170616/Stanford-Cardinal_300.png,"Miami, FL",Sedrick Irvin,Columbus,"D. Shaw, R. Gould",,5,10,"['https://images.rivals.com/image/upload/f_auto,q_auto/iygmzxnrsbjxs1x28mbf', 'https://images.rivals.com/image/upload/f_auto,q_auto/dacgzszhihbcitwwebli', 'https://images.rivals.com/image/upload/f_auto,q_auto/zwcolvqkggyy32ol56xr']",,False,,Miami,Columbus,Football,Florida,FL,"Miami, FL",Running Back,5.8,63.0,Stanford,6/30/2022,https://s.yimg.com/cv/ae/default/170616/Stanford-Cardinal_300.png,RB,https://stanford.rivals.com/commitments/football/2023,2023,"https://images.rivals.com/image/upload/f_auto,q_auto,t_new_profile/sz0ed3qj2dcfwgz62pv7","https://images.rivals.com/image/upload/f_auto,q_auto,t_profile_shareable_card/sz0ed3qj2dcfwgz62pv7",verbal,video/3/13049180/5fbc4706d45e9c09b447d123,hudl,13
236844,236844,Mark,Fletcher,RB,4,https://n.rivals.com/content/prospects/2023/mark-fletcher-236844,https://n.rivals.com/content/prospects/2023/mark-fletcher-236844,73.0,225,,,Ohio State,https://s.yimg.com/dh/ap/default/170320/ohio_state.png,"Plantation, FL",Mark Fletcher,American Heritage,,,6,1,"['https://images.rivals.com/image/upload/f_auto,q_auto/czlhdn07uestnm3htssl', 'https://images.rivals.com/image/upload/f_auto,q_auto/xlqgjmep8q67kjfqzosq', 'https://images.rivals.com/image/upload/f_auto,q_auto/tgygcqht2dzcfprthbdc']",,False,,Plantation,American Heritage,Football,Florida,FL,"Plantation, FL",Running Back,5.8,33.0,Ohio State,4/12/2022,https://s.yimg.com/dh/ap/default/170320/ohio_state.png,RB,https://ohiostate.rivals.com/commitments/football/2023,2023,"https://images.rivals.com/image/upload/f_auto,q_auto,t_new_profile/fvpvkzdr9igxfh1ktu1e","https://images.rivals.com/image/upload/f_auto,q_auto,t_profile_shareable_card/fvpvkzdr9igxfh1ktu1e",verbal,video/3/11744607/5fef9e95a023891b5caba34c,hudl,9
258250,258250,Cedric,Baxter,RB,4,https://n.rivals.com/content/prospects/2023/cedric-baxter-258250,https://n.rivals.com/content/prospects/2023/cedric-baxter-258250,74.0,215,,,,,"Orlando, FL",Cedric Baxter,Edgewater,,,6,2,"['https://images.rivals.com/image/upload/f_auto,q_auto/fefbi2bbfaayxu6zizub', 'https://images.rivals.com/image/upload/f_auto,q_auto/uhnxyhaq4ve6akzwawbe', 'https://images.rivals.com/image/upload/f_auto,q_auto/thrdvh3fokdnugpuojko']",,True,,Orlando,Edgewater,Football,Florida,FL,"Orlando, FL",Running Back,5.9,,,,,RB,,2023,"https://images.rivals.com/image/upload/f_auto,q_auto,t_new_profile/tjyiu9ofwubnzlzbwt3y","https://images.rivals.com/image/upload/f_auto,q_auto,t_profile_shareable_card/tjyiu9ofwubnzlzbwt3y",undecided,video/3/13162248/6140b69fbd6bc9085cdb3daf,hudl,6
242828,242828,Sam,Singleton,RB,4,https://n.rivals.com/content/prospects/2023/sam-singleton-242828,https://n.rivals.com/content/prospects/2023/sam-singleton-242828,72.0,171,,,,,"Fleming Island, FL",Sam Singleton,Fleming Island,,,6,0,"['https://images.rivals.com/image/upload/f_auto,q_auto/w3crgt25lvdtklgmdety', 'https://images.rivals.com/image/upload/f_auto,q_auto/qf51blbh831x5kfnqg4l']",,True,,Fleming Island,Fleming Island,Football,Florida,FL,"Fleming Island, FL",Running Back,5.8,,,,,RB,,2023,"https://images.rivals.com/image/upload/f_auto,q_auto,t_new_profile/gl57dwns00dqhofptgx4","https://images.rivals.com/image/upload/f_auto,q_auto,t_profile_shareable_card/gl57dwns00dqhofptgx4",undecided,video/3/12919978/61595af5e985510d8ce4a175,hudl,10
259340,259340,Kaleb,Jackson,RB,4,https://n.rivals.com/content/prospects/2023/kaleb-jackson-259340,https://n.rivals.com/content/prospects/2023/kaleb-jackson-259340,71.0,200,,,Louisiana State,https://s.yimg.com/dh/ap/default/151102/LSU-300.png,"Baton Rouge, LA",Kaleb Jackson,Liberty Magnet,,,5,11,"['https://images.rivals.com/image/upload/f_auto,q_auto/ngki7wa8hkpvgfmfjhrv', 'https://images.rivals.com/image/upload/f_auto,q_auto/jeuv6n9n2dgfcg8tcqzy', 'https://images.rivals.com/image/upload/f_auto,q_auto/p1qxllwoxwcospqkugb8']",,False,,Baton Rouge,Liberty Magnet,Football,Louisiana,LA,"Baton Rouge, LA",Running Back,5.9,76.0,Louisiana State,7/12/2022,https://s.yimg.com/dh/ap/default/151102/LSU-300.png,RB,https://LSU.rivals.com/commitments/football/2023,2023,"https://images.rivals.com/image/upload/f_auto,q_auto,t_new_profile/yo4zn2rbtuvuoiqr6yu7","https://images.rivals.com/image/upload/f_auto,q_auto,t_profile_shareable_card/yo4zn2rbtuvuoiqr6yu7",verbal,video/3/13031937/618d602e578d0b03e0234cc4,hudl,5
258386,258386,Marquese,Williams,RB,3,https://n.rivals.com/content/prospects/2023/marquese-williams-258386,https://n.rivals.com/content/prospects/2023/marquese-williams-258386,70.0,180,,,Minnesota,https://s.yimg.com/xe/i/us/sp/v/ncaaf/teams/20131113/84/300x300/mmn.png,"Harrisburg, PA",Marquese Williams,Bishop McDevitt,"K. Ciarrocca, K. Burns",,5,10,[],,False,,Harrisburg,Bishop McDevitt,Football,Pennsylvania,PA,"Harrisburg, PA",Running Back,5.7,31.0,Minnesota,6/18/2022,https://s.yimg.com/xe/i/us/sp/v/ncaaf/teams/20131113/84/300x300/mmn.png,RB,https://Minnesota.rivals.com/commitments/football/2023,2023,"https://images.rivals.com/image/upload/f_auto,q_auto,t_new_profile/xjjvbjahguw9q4oc2nta","https://images.rivals.com/image/upload/f_auto,q_auto,t_profile_shareable_card/xjjvbjahguw9q4oc2nta",verbal,video/3/12814523/6166f07e3df58205402dcfdd,hudl,21
270690,270690,Jayden,Limar,RB,4,https://n.rivals.com/content/prospects/2023/jayden-limar-270690,https://n.rivals.com/content/prospects/2023/jayden-limar-270690,70.0,181,,,Notre Dame,https://s.yimg.com/dh/ap/default/170316/NotreDameFightingIrish.svg.png,"Lake Stevens, WA",Jayden Limar,Lake Stevens,"D. McCullough, M. Freeman",,5,10,"['https://images.rivals.com/image/upload/f_auto,q_auto/aqyhb4bn8qdbaoyf8alm']",,False,,Lake Stevens,Lake Stevens,Football,Washington,WA,"Lake Stevens, WA",Running Back,5.8,104.0,Notre Dame,5/26/2022,https://s.yimg.com/dh/ap/default/170316/NotreDameFightingIrish.svg.png,RB,https://NotreDame.rivals.com/commitments/football/2023,2023,"https://images.rivals.com/image/upload/f_auto,q_auto,t_new_profile/pfgiywqyg9kiwpwbd7in","https://images.rivals.com/image/upload/f_auto,q_auto,t_profile_shareable_card/pfgiywqyg9kiwpwbd7in",verbal,video/3/8088828/61b8028f15f5e408a82e8890,hudl,14
272830,272830,Ezell,Jolly,RB,3,https://n.rivals.com/content/prospects/2023/ezell-jolly-272830,https://n.rivals.com/content/prospects/2023/ezell-jolly-272830,69.0,174,True,True,,,"Missouri City, TX",Ezell Jolly,Ridge Point,,,5,9,"['https://images.rivals.com/image/upload/f_auto,q_auto/ndwwg6kutrocvayg5mki', 'https://images.rivals.com/image/upload/f_auto,q_auto/pkpowooptuy3gfa7ixfa']",,True,,Missouri City,Ridge Point,Football,Texas,TX,"Missouri City, TX",Running Back,5.6,,,,,RB,,2023,"https://images.rivals.com/image/upload/f_auto,q_auto,t_new_profile/v80mm0silyw6d1ci43cm","https://images.rivals.com/image/upload/f_auto,q_auto,t_profile_shareable_card/v80mm0silyw6d1ci43cm",undecided,video/3/13379730/614e33e4d224e30930fe9fa0,hudl,41
264714,264714,Daylan,Smothers,RB,4,https://n.rivals.com/content/prospects/2023/daylan-smothers-264714,https://n.rivals.com/content/prospects/2023/daylan-smothers-264714,72.0,183,,,Oklahoma,https://s.yimg.com/xe/i/us/sp/v/ncaaf/teams/20131113/84/300x300/ooc.png,"Charlotte, NC",Daylan Smothers,West Charlotte,D. Murray,,6,0,"['https://images.rivals.com/image/upload/f_auto,q_auto/tmijmatopueiudfkvsx0', 'https://images.rivals.com/image/upload/f_auto,q_auto/na5fyfj3ysob7nypphz5', 'https://images.rivals.com/image/upload/f_auto,q_auto/a0ig7eejg6p1uxb1fkjk']",,False,,Charlotte,West Charlotte,Football,North Carolina,NC,"Charlotte, NC",Running Back,5.9,24.0,Oklahoma,7/14/2022,https://s.yimg.com/xe/i/us/sp/v/ncaaf/teams/20131113/84/300x300/ooc.png,RB,https://oklahoma.rivals.com/commitments/football/2023,2023,"https://images.rivals.com/image/upload/f_auto,q_auto,t_new_profile/x2f4945kcsbzopiwsqhr","https://images.rivals.com/image/upload/f_auto,q_auto,t_profile_shareable_card/x2f4945kcsbzopiwsqhr",verbal,video/3/13566886/605266896e81850d24b30bd6,hudl,7
252496,252496,Kaden,Moorman,RB,3,https://n.rivals.com/content/prospects/2023/kaden-moorman-252496,https://n.rivals.com/content/prospects/2023/kaden-moorman-252496,71.0,205,,,Kentucky,https://s.yimg.com/xe/i/us/sp/v/ncaaf/teams/20131113/84/300x300/kkd.png,"Frankfort, KY",Kaden Moorman,Franklin County,V. Marrow,,5,11,"['https://images.rivals.com/image/upload/f_auto,q_auto/g9cn5pg4gmmofw9maww2', 'https://images.rivals.com/image/upload/f_auto,q_auto/ukcvdpexurb5idonfkd6', 'https://images.rivals.com/image/upload/f_auto,q_auto/uwbwkmepvwuiu7on4yfy']",,False,,Frankfort,Franklin County,Football,Kentucky,KY,"Frankfort, KY",Running Back,5.7,69.0,Kentucky,10/8/2021,https://s.yimg.com/xe/i/us/sp/v/ncaaf/teams/20131113/84/300x300/kkd.png,RB,https://Kentucky.rivals.com/commitments/football/2023,2023,"https://images.rivals.com/image/upload/f_auto,q_auto,t_new_profile/xmq8bwezq4jnklhhf54t","https://images.rivals.com/image/upload/f_auto,q_auto,t_profile_shareable_card/xmq8bwezq4jnklhhf54t",verbal,video/3/12815627/5ff735ea19a6a015a46e181c,hudl,28
257492,257492,Jaden,Booker,RB,3,https://n.rivals.com/content/prospects/2023/jaden-booker-257492,https://n.rivals.com/content/prospects/2023/jaden-booker-257492,70.0,195,,,,,"Naples, FL",Jaden Booker,Palmetto Ridge,,,5,10,"['https://images.rivals.com/image/upload/f_auto,q_auto/gehwh5adltaawnvvu6hr']",,True,,Naples,Palmetto Ridge,Football,Florida,FL,"Naples, FL",Running Back,5.7,,,,,RB,,2023,"https://images.rivals.com/image/upload/f_auto,q_auto,t_new_profile/jkbcgmz1f24gisojsiiy","https://images.rivals.com/image/upload/f_auto,q_auto,t_profile_shareable_card/jkbcgmz1f24gisojsiiy",undecided,video/3/13157979/5fc6c6795b3e300fa8f6a9d2,hudl,22
257542,257542,Ike,Daniels,RB,3,https://n.rivals.com/content/prospects/2023/ike-daniels-257542,https://n.rivals.com/content/prospects/2023/ike-daniels-257542,71.0,200,,,Syracuse,https://s.yimg.com/xe/i/us/sp/v/ncaaf/teams/20131113/84/300x300/ssw.png,"Stafford, VA",Ike Daniels,Mountain View,,,5,11,"['https://images.rivals.com/image/upload/f_auto,q_auto/cd0tp7xr0ufckfeepim0']",,False,,Stafford,Mountain View,Football,Virginia,VA,"Stafford, VA",Running Back,5.6,14.0,Syracuse,7/22/2022,https://s.yimg.com/xe/i/us/sp/v/ncaaf/teams/20131113/84/300x300/ssw.png,RB,https://syracuse.rivals.com/commitments/football/2023,2023,"https://images.rivals.com/image/upload/f_auto,q_auto,t_new_profile/ibwi6menzhglqn3ogywj","https://images.rivals.com/image/upload/f_auto,q_auto,t_profile_shareable_card/ibwi6menzhglqn3ogywj",verbal,video/3/9544654/61510be7a676ed0b38bc3a48,hudl,43
273566,273566,Christian,Davis,RB,3,https://n.rivals.com/content/prospects/2023/christian-davis-273566,https://n.rivals.com/content/prospects/2023/christian-davis-273566,71.0,194,True,True,,,"Miamisburg, OH",Christian Davis,Miamisburg,,,5,11,"['https://images.rivals.com/image/upload/f_auto,q_auto/ttbps70lrnszzax1ehkr', 'https://images.rivals.com/image/upload/f_auto,q_auto/uqsk98masoznm24hlhez']",,True,,Miamisburg,Miamisburg,Football,Ohio,OH,"Miamisburg, OH",Running Back,5.6,,,,,RB,,2023,"https://images.rivals.com/image/upload/f_auto,q_auto,t_new_profile/rkfiplbjatmw173omia9","https://images.rivals.com/image/upload/f_auto,q_auto,t_profile_shareable_card/rkfiplbjatmw173omia9",undecided,video/3/12655410/5f9eba793452a20fc0023ff2,hudl,36
274831,274831,Roderick,Robinson II,RB,4,https://n.rivals.com/content/prospects/2023/roderick-robinson-ii-274831,https://n.rivals.com/content/prospects/2023/roderick-robinson-ii-274831,73.0,229,True,True,UCLA,https://s.yimg.com/xe/i/us/sp/v/ncaaf/teams/20131113/84/300x300/uua.png,"San Diego, CA",Roderick Robinson II,Lincoln High School,D. Foster,,6,1,"['https://images.rivals.com/image/upload/f_auto,q_auto/xr53hsttwlyfrrt37e1i', 'https://images.rivals.com/image/upload/f_auto,q_auto/o0biti7jcyh1c663dd1p', 'https://images.rivals.com/image/upload/f_auto,q_auto/ask2xkx72eavby7q6pql']",,False,,San Diego,Lincoln High School,Football,California,CA,"San Diego, CA",Running Back,5.8,64.0,UCLA,5/26/2022,https://s.yimg.com/xe/i/us/sp/v/ncaaf/teams/20131113/84/300x300/uua.png,RB,https://ucla.rivals.com/commitments/football/2023,2023,"https://images.rivals.com/image/upload/f_auto,q_auto,t_new_profile/d9w3ccpyihte8dwfvuia","https://images.rivals.com/image/upload/f_auto,q_auto,t_profile_shareable_card/d9w3ccpyihte8dwfvuia",verbal,video/3/12707343/607d01a0ab92961804fd6632,hudl,11
280001,280001,Quinten,Joyner,RB,4,https://n.rivals.com/content/prospects/2023/quinten-joyner-280001,https://n.rivals.com/content/prospects/2023/quinten-joyner-280001,71.0,203,,,USC,https://s.yimg.com/xe/i/us/sp/v/ncaaf/teams/20131113/84/300x300/uub.png,"Manor, TX",Quinten Joyner,Manor,,,5,11,[],,False,,Manor,Manor,Football,Texas,TX,"Manor, TX",Running Back,5.9,62.0,USC,4/19/2022,https://s.yimg.com/xe/i/us/sp/v/ncaaf/teams/20131113/84/300x300/uub.png,RB,https://USC.rivals.com/commitments/football/2023,2023,"https://images.rivals.com/image/upload/f_auto,q_auto,t_new_profile/chhtalrk34jd22xsjdci","https://images.rivals.com/image/upload/f_auto,q_auto,t_profile_shareable_card/chhtalrk34jd22xsjdci",verbal,video/3/13156427/6164e95b5eec2c06fcb68387,hudl,4
279941,279941,AJ,Newberry,RB,3,https://n.rivals.com/content/prospects/2023/aj-newberry-279941,https://n.rivals.com/content/prospects/2023/aj-newberry-279941,72.0,187,,,Colorado,https://s.yimg.com/xe/i/us/sp/v/ncaaf/teams/20131113/84/300x300/ccn.png,"Grand Prairie, TX",AJ Newberry,South Grand Prairie,,,6,0,"['https://images.rivals.com/image/upload/f_auto,q_auto/opsjmc7s0cdwerwxsnuw']",,False,,Grand Prairie,South Grand Prairie,Football,Texas,TX,"Grand Prairie, TX",Running Back,5.6,18.0,Colorado,4/11/2022,https://s.yimg.com/xe/i/us/sp/v/ncaaf/teams/20131113/84/300x300/ccn.png,RB,https://colorado.rivals.com/commitments/football/2023,2023,"https://images.rivals.com/image/upload/f_auto,q_auto,t_new_profile/xmygyupim50mih6ka4gy","https://images.rivals.com/image/upload/f_auto,q_auto,t_profile_shareable_card/xmygyupim50mih6ka4gy",verbal,video/3/14383951/6194699a90ef7d03441ab7dc,hudl,35
280298,280298,Kendrick,Raphael,RB,4,https://n.rivals.com/content/prospects/2023/kendrick-raphael-280298,https://n.rivals.com/content/prospects/2023/kendrick-raphael-280298,70.0,190,,,Iowa,https://s.yimg.com/xe/i/us/sp/v/ncaaf/teams/20131113/84/300x300/iig.png,"Naples, FL",Kendrick Raphael,Naples,L. Betts,,5,10,"['https://images.rivals.com/image/upload/f_auto,q_auto/y07uhgonzozkajpcygp6']",,False,,Naples,Naples,Football,Florida,FL,"Naples, FL",Running Back,5.8,28.0,Iowa,6/13/2022,https://s.yimg.com/xe/i/us/sp/v/ncaaf/teams/20131113/84/300x300/iig.png,RB,https://Iowa.rivals.com/commitments/football/2023,2023,"https://images.rivals.com/image/upload/f_auto,q_auto,t_new_profile/shuivdfjledu2ypmzfgd","https://images.rivals.com/image/upload/f_auto,q_auto,t_profile_shareable_card/shuivdfjledu2ypmzfgd",verbal,video/3/11023704/613a49fb0428a409c85a29df,hudl,15
280493,280493,Johnny,Thompson Jr.,RB,3,https://n.rivals.com/content/prospects/2023/johnny-thompson-jr-280493,https://n.rivals.com/content/prospects/2023/johnny-thompson-jr-280493,70.0,186,,,,,"Westlake Village, CA",Johnny Thompson Jr.,Oaks Christian,,,5,10,"['https://images.rivals.com/image/upload/f_auto,q_auto/o4ytbpqmjbparvqxlddk', 'https://images.rivals.com/image/upload/f_auto,q_auto/kfcz6qb7bpproio4lyfj']",,True,,Westlake Village,Oaks Christian,Football,California,CA,"Westlake Village, CA",Running Back,5.7,,,,,RB,,2023,"https://images.rivals.com/image/upload/f_auto,q_auto,t_new_profile/a6chy2lnts7rtclui6lv","https://images.rivals.com/image/upload/f_auto,q_auto,t_profile_shareable_card/a6chy2lnts7rtclui6lv",undecided,video/3/13175856/61510ec11763a30b48fa8918,hudl,30
272499,272499,Malcolm,Brown,RB,3,https://n.rivals.com/content/prospects/2023/malcolm-brown-272499,https://n.rivals.com/content/prospects/2023/malcolm-brown-272499,70.0,180,,,,,"Warner Robins, GA",Malcolm Brown,Warner Robins,,,5,10,[],,True,,Warner Robins,Warner Robins,Football,Georgia,GA,"Warner Robins, GA",Running Back,5.7,,,,,RB,,2023,,,undecided,2Fz2GN,youtube,31
271851,271851,Drew,Pickett,RB,3,https://n.rivals.com/content/prospects/2023/drew-pickett-271851,https://n.rivals.com/content/prospects/2023/drew-pickett-271851,70.0,185,True,True,Wake Forest,https://s.yimg.com/xe/i/us/sp/v/ncaaf/teams/20131113/84/300x300/wwa.png,"Seale, AL",Drew Pickett,Russell County,,,5,10,"['https://images.rivals.com/image/upload/f_auto,q_auto/ucqrgb9seyzzcqprpex3', 'https://images.rivals.com/image/upload/f_auto,q_auto/aqngcj679zje82gthkrm', 'https://images.rivals.com/image/upload/f_auto,q_auto/cpkwlem73aqcsnljajoz']",,False,,Seale,Russell County,Football,Alabama,AL,"Seale, AL",Running Back,5.7,9.0,Wake Forest,5/13/2022,https://s.yimg.com/xe/i/us/sp/v/ncaaf/teams/20131113/84/300x300/wwa.png,RB,https://Wakeforest.rivals.com/commitments/football/2023,2023,"https://images.rivals.com/image/upload/f_auto,q_auto,t_new_profile/pzszbipjcclzyvvpixdt","https://images.rivals.com/image/upload/f_auto,q_auto,t_profile_shareable_card/pzszbipjcclzyvvpixdt",verbal,video/3/13204452/5f5514cbb022c50bcca8de85,hudl,32
277487,277487,Jeremiyah,Love,RB,4,https://n.rivals.com/content/prospects/2023/jeremiyah-love-277487,https://n.rivals.com/content/prospects/2023/jeremiyah-love-277487,73.0,188,,,,,"St. Louis, MO",Jeremiyah Love,Christian Brothers College High,,,6,1,[],,True,,St. Louis,Christian Brothers College High,Football,Missouri,MO,"St. Louis, MO",Running Back,6.0,,,,,RB,,2023,"https://images.rivals.com/image/upload/f_auto,q_auto,t_new_profile/as1oqajtxgzlyg7i7tnh","https://images.rivals.com/image/upload/f_auto,q_auto,t_profile_shareable_card/as1oqajtxgzlyg7i7tnh",undecided,video/3/13030353/61a5abaa9a9b6c01d4df6653,hudl,3
256697,256697,Tyrick,Jones,RB,3,https://n.rivals.com/content/prospects/2023/tyrick-jones-256697,https://n.rivals.com/content/prospects/2023/tyrick-jones-256697,74.0,200,False,,Mississippi St,https://s.yimg.com/xe/i/us/sp/v/ncaaf/teams/20131113/84/300x300/mmq.png,"Bay Springs, MS",Tyrick Jones,Bay Springs,,,6,2,[],,False,,Bay Springs,Bay Springs,Football,Mississippi,MS,"Bay Springs, MS",Running Back,5.7,78.0,Mississippi St,12/3/2021,https://s.yimg.com/xe/i/us/sp/v/ncaaf/teams/20131113/84/300x300/mmq.png,RB,https://MississippiState.rivals.com/commitments/football/2023,2023,"https://images.rivals.com/image/upload/f_auto,q_auto,t_new_profile/rnktctyax6fcyawhdcgw","https://images.rivals.com/image/upload/f_auto,q_auto,t_profile_shareable_card/rnktctyax6fcyawhdcgw",verbal,video/3/14046154/5def1b366655af0e74f06db2,hudl,25
280506,280506,London ,Montgomery,RB,3,https://n.rivals.com/content/prospects/2023/london-montgomery-280506,https://n.rivals.com/content/prospects/2023/london-montgomery-280506,70.0,185,,,Penn State,https://s.yimg.com/xe/i/us/sp/v/ncaaf/teams/20131113/84/300x300/ppb.png,"Scranton, PA",London  Montgomery,Scranton Preparatory,"J. Seider, P. Trautwein",,5,10,"['https://images.rivals.com/image/upload/f_auto,q_auto/gkyt62rraqy4mui1eqb8']",,False,,Scranton,Scranton Preparatory,Football,Pennsylvania,PA,"Scranton, PA",Running Back,5.7,34.0,Penn State,7/11/2022,https://s.yimg.com/xe/i/us/sp/v/ncaaf/teams/20131113/84/300x300/ppb.png,RB,https://pennstate.rivals.com/commitments/football/2023,2023,"https://images.rivals.com/image/upload/f_auto,q_auto,t_new_profile/wifr4hh5xuvbweqfihvp","https://images.rivals.com/image/upload/f_auto,q_auto,t_profile_shareable_card/wifr4hh5xuvbweqfihvp",verbal,video/3/12891119/61c8f957bee12203e0b5233e,hudl,23
270490,270490,Anquan,Willis,RB,3,https://n.rivals.com/content/prospects/2023/anquan-willis-270490,https://n.rivals.com/content/prospects/2023/anquan-willis-270490,72.0,210,True,True,Texas Tech,https://s.yimg.com/xe/i/us/sp/v/ncaaf/teams/20131113/84/300x300/tto.png,"Wichita Falls, TX",Anquan Willis,Rider,J. McGuire,,6,0,[],,False,,Wichita Falls,Rider,Football,Texas,TX,"Wichita Falls, TX",Running Back,5.7,86.0,Texas Tech,1/31/2022,https://s.yimg.com/xe/i/us/sp/v/ncaaf/teams/20131113/84/300x300/tto.png,RB,https://texastech.rivals.com/commitments/football/2023,2023,"https://images.rivals.com/image/upload/f_auto,q_auto,t_new_profile/ij4gwdyrexwuywzqp8jw","https://images.rivals.com/image/upload/f_auto,q_auto,t_profile_shareable_card/ij4gwdyrexwuywzqp8jw",verbal,video/3/13050052/618eb9e190efa00bc88fd321,hudl,24
